"STATION","NAME","DATE","TMAX","TMIN"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-13","43","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-14","42","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-15","44","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-16","46","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-17","47","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-18","47","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-19","46","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-20","48","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-21","48","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-22","51","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-23","49","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-24","48","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-25","47","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-26","47","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-27","44","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-28","46","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-29","38","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-30","41","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-01-31","38","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-01","46","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-02","49","27"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-03","48","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-04","44","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-05","42","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-06","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-07","45","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-08","44","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-09","46","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-10","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-11","50","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-12","45","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-13","46","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-14","41","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-15","38","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-16","43","26"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-17","46","28"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-18","49","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-19","52","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-20","49","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-21","49","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-22","48","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-23","49","30"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-24","47","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-25","43","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-26","41","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-27","37","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-02-28","39","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-01","46","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-02","39","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-03","36","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-04","35","26"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-05","35","26"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-06","41","28"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-07","45","25"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-08","50","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-09","46","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-10","51","30"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-11","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-12","50","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-13","48","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-14","46","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-15","46","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-16","47","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-17","50","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-18","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-19","46","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-20","45","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-21","47","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-22","49","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-23","52","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-24","49","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-25","48","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-26","51","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-27","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-28","51","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-29","53","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-30","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-03-31","47","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-01","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-02","47","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-03","48","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-04","47","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-05","51","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-06","51","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-07","47","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-08","48","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-09","53","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-10","58","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-11","58","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-12","56","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-13","54","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-14","57","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-15","51","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-16","52","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-17","55","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-18","57","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-19","63","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-20","63","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-21","66","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-22","58","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-23","48","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-24","51","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-25","47","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-26","51","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-27","53","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-28","54","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-29","54","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-04-30","54","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-01","57","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-02","61","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-03","64","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-04","67","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-05","69","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-06","63","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-07","63","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-08","64","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-09","65","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-10","68","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-11","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-12","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-13","66","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-14","57","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-15","56","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-16","59","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-17","62","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-18","64","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-19","62","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-20","65","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-21","64","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-22","58","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-23","62","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-24","55","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-25","58","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-26","56","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-27","58","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-28","59","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-29","61","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-30","62","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-05-31","69","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-01","71","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-02","67","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-03","61","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-04","55","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-05","55","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-06","58","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-07","53","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-08","55","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-09","56","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-10","57","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-11","60","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-12","62","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-13","54","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-14","57","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-15","58","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-16","58","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-17","58","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-18","61","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-19","61","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-20","59","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-21","63","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-22","68","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-23","69","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-24","65","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-25","63","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-26","62","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-27","61","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-28","62","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-29","66","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-06-30","70","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-01","74","57"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-02","74","60"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-03","70","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-04","69","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-05","73","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-06","76","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-07","81","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-08","76","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-09","73","60"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-10","80","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-11","71","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-12","69","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-13","67","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-14","74","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-15","66","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-16","65","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-17","65","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-18","68","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-19","66","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-20","68","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-21","71","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-22","70","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-23","70","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-24","71","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-25","72","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-26","70","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-27","70","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-28","74","57"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-29","77","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-30","69","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-07-31","69","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-01","68","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-02","64","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-03","67","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-04","68","57"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-05","68","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-06","64","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-07","67","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-08","70","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-09","65","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-10","64","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-11","62","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-12","65","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-13","65","58"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-14","61","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-15","67","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-16","69","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-17","70","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-18","72","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-19","69","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-20","63","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-21","65","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-22","69","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-23","68","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-24","72","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-25","71","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-26","65","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-27","69","54"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-28","66","56"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-29","62","60"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-30","66","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-08-31","68","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-01","68","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-02","66","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-03","67","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-04","70","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-05","71","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-06","72","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-07","74","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-08","72","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-09","64","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-10","67","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-11","67","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-12","64","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-13","62","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-14","60","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-15","67","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-16","65","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-17","65","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-18","67","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-19","68","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-20","69","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-21","72","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-22","65","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-23","60","48"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-24","56","51"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-25","62","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-26","59","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-27","61","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-28","64","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-29","67","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-09-30","68","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-01","71","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-02","65","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-03","60","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-04","62","52"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-05","63","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-06","65","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-07","61","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-08","62","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-09","64","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-10","64","50"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-11","58","55"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-12","46","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-13","50","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-14","53","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-15","54","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-16","59","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-17","61","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-18","59","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-19","55","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-20","61","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-21","67","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-22","65","53"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-23","63","49"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-24","56","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-25","54","47"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-26","56","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-27","56","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-28","55","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-29","55","39"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-30","59","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-10-31","60","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-01","60","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-02","58","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-03","59","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-04","54","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-05","47","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-06","52","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-07","47","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-08","41","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-09","43","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-10","46","29"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-11","49","29"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-12","50","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-13","49","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-14","51","35"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-15","54","36"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-16","55","46"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-17","48","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-18","38","41"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-19","54","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-20","50","25"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-21","40","31"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-22","39","34"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-23","43","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-24","51","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-25","52","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-26","51","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-27","44","44"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-28","38","40"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-29","41","27"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-11-30","41","28"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-01","41","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-02","42","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-03","47","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-04","50","33"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-05","46","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-06","45","43"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-07","47","37"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-08","50","32"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-09","50","38"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-10","51","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-11","50","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-12","52","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-13","53","45"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-14","54","42"
"UK000000000","CET CENTRAL ENGLAND, UK","1971-12-15","53","43"
